LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,UTIL_1,UTIL_2,UTIL_3,UTIL_4,UTIL_5,UTIL_6,UTIL_AVG,PAY_RATIO_1,PAY_RATIO_2,PAY_RATIO_3,PAY_RATIO_4,PAY_RATIO_5,PAYRATIO_AVG,MAX_DELAY,SUM_DELAYS,NUM_MONTHS_LATE,WORSENING,BILL_TREND,HEADROOM,BILL_STD,PAYAMT_STD,default
50000,1,2,1,47,-2,-2,-2,-2,-2,-2,-2640,0,2640,0,1000,4702,2640,2640,1500,1000,4702,36015,-0.0528,0.0,0.0528,0.0,0.02,0.09404,0.019006666666666668,,1.0,,1.0,1.0,1.0,-2,0,0,0,-7342,52640,2515.1223959614103,13743.253332696253,0.0
260000,2,1,1,35,0,0,0,0,0,0,89420,86716,82868,80715,76377,44627,3578,2400,2000,2000,1464,1188,0.34392307692307694,0.3335230769230769,0.31872307692307694,0.3104423076923077,0.29375769230769233,0.1716423076923077,0.29533525641025643,0.04126112828082476,0.028961722257083555,0.02477854178281608,0.02618589365908585,0.032805252425661596,0.030798507681094368,0,0,0,0,44793,170580,16401.336377462256,840.3063726998624,0.0
260000,2,2,2,28,0,0,0,0,0,0,251560,379318,226538,202887,195364,181206,9139,13805,7100,6952,12812,6362,0.9675384615384616,1.4589153846153846,0.8713,0.7803346153846153,0.7514,0.6969461538461539,0.9210724358974359,0.02409324102731745,0.06093900361087323,0.03499484934963797,0.03558485698491022,0.07070406057194574,0.04526320230893692,0,0,0,0,70354,8440,72868.67115686045,3213.0117128119323,0.0
50000,1,2,1,38,0,0,0,0,0,0,25809,14888,20803,18395,18386,18420,2000,20000,700,665,727,505,0.51618,0.29776,0.41606,0.3679,0.36772,0.3684,0.38900333333333337,0.13433637829124126,0.9613997981060424,0.038053818972546886,0.03616882410529751,0.03946796959826276,0.24188535781467815,0,0,0,0,7389,24191,3643.7715305252973,7808.717916534058,0.0
100000,2,2,1,41,2,2,2,2,2,0,97031,96919,93277,97576,94742,95578,3500,0,7000,0,3600,4000,0.97031,0.96919,0.93277,0.97576,0.94742,0.95578,0.9585383333333333,0.036112630134442165,0.0,0.07173895220136099,0.0,0.03766557157504865,0.029103430782170363,2,10,5,2,1453,2969,1639.4198262393518,2668.6450994215525,1.0
20000,2,2,2,27,0,0,0,0,0,0,15248,16255,17282,18293,18661,20157,1265,1292,1303,671,1800,0,0.7624,0.81275,0.8641,0.91465,0.93305,1.00785,0.8824666666666667,0.07782220855121501,0.07475986575627822,0.07122943202317826,0.03595734419377311,0.08929900282780176,0.06981357067044927,0,0,0,0,-4909,4752,1764.7475362404298,628.85273845843,0.0
140000,2,1,2,30,0,0,0,0,0,0,4975,5445,6455,6847,8075,8592,1200,1108,500,1500,650,0,0.03553571428571429,0.038892857142857146,0.04610714285714286,0.04890714285714286,0.057678571428571426,0.06137142857142857,0.04808214285714286,0.22038567493112948,0.17164988381099922,0.0730246823426318,0.18575851393188855,0.07565176908752327,0.14529410482083446,0,0,0,0,-3617,135025,1421.0291692994904,546.4802527691799,0.0
170000,1,2,1,34,-1,-1,-1,-1,-1,-1,7950,6691,7332,2716,4200,7708,6691,7332,2716,4200,7708,12897,0.046764705882352944,0.039358823529411766,0.04312941176470588,0.015976470588235293,0.024705882352941175,0.04534117647058823,0.03587941176470588,1.0,1.0,1.0,1.0,1.0,1.0,-1,0,0,0,242,162050,2141.8087449630043,3511.1131568207825,0.0
250000,2,1,2,43,0,0,0,0,0,0,93163,96024,90901,69927,71403,69948,4409,3023,2600,2700,2801,2500,0.372652,0.384096,0.363604,0.279708,0.285612,0.279792,0.32757733333333333,0.045915604432225275,0.03325595978042046,0.03718163227365681,0.03781353724633419,0.04004403271001315,0.03884215328852998,0,0,0,0,23215,156837,12678.725451190538,710.6658145710965,0.0
230000,2,1,2,33,0,0,0,0,0,0,228639,226778,184466,157857,131706,62237,10075,10135,6034,10000,3000,5000,0.9940826086956521,0.9859913043478261,0.8020260869565218,0.6863347826086956,0.5726347826086956,0.27059565217391307,0.7186108695652175,0.044426708058100874,0.054942374204460444,0.038224468981419894,0.07592668519277786,0.04820283754036988,0.05234461479542578,0,0,0,0,166402,1361,63189.62530906478,3110.5546129267686,0.0
10000,2,3,2,22,0,0,0,-1,-1,2,7572,8520,6118,245,10274,9963,1118,1020,250,10300,0,200,0.7572,0.852,0.6118,0.0245,1.0274,0.9963,0.7115333333333335,0.1312206572769953,0.16672115070284407,1.0204081632653061,1.0025306599182402,0.0,0.4641761262326772,2,2,1,-2,-2391,2428,3700.3828810903697,4019.9353228627947,0.0
60000,2,2,2,24,1,-1,3,2,0,-1,0,948,948,632,316,316,948,0,0,0,316,782,0.0,0.0158,0.0158,0.010533333333333334,0.005266666666666667,0.005266666666666667,0.008777777777777778,1.0,0.0,0.0,0.0,1.0,0.4,3,6,3,2,-316,60000,382.6950047579229,427.17631020458055,1.0
300000,2,1,1,40,-2,-2,-2,-2,-2,-2,1529,3717,4541,5620,25,25,3717,4541,5620,25,0,7140,0.005096666666666667,0.01239,0.015136666666666666,0.018733333333333334,8.333333333333333e-05,8.333333333333333e-05,0.008587222222222224,1.0,1.0,1.0,1.0,0.0,0.8,-2,0,0,0,1504,298471,2389.161059172585,2939.3906454683197,0.0
60000,2,2,1,46,0,0,0,0,0,0,20351,21395,22388,22431,22324,22601,2000,2000,1000,1000,2000,0,0.33918333333333334,0.3565833333333333,0.3731333333333333,0.37385,0.37206666666666666,0.3766833333333333,0.36525,0.09347978499649451,0.08933357155619082,0.04458116000178325,0.04479483963447411,0.08849165966107694,0.07213620317000394,0,0,0,0,-2250,39649,876.8532374348629,816.496580927726,0.0
200000,2,2,1,42,-1,-1,-1,-1,-2,-2,8050,0,1560,0,0,0,0,1560,0,0,0,0,0.04025,0.0,0.0078,0.0,0.0,0.0,0.008008333333333334,,1.0,,,,1.0,-1,0,0,1,8050,191950,3220.064699142964,636.8673331236263,0.0
50000,1,2,1,32,0,0,0,0,0,0,41266,50669,48942,27836,40346,38668,27004,1613,1484,3675,698,1000,0.82532,1.01338,0.97884,0.55672,0.80692,0.77336,0.8257566666666668,0.5329491405001086,0.032957378121041235,0.053312257508262684,0.09108709661428642,0.018051101686148752,0.14567139488596953,0,0,0,0,2598,8734,8188.961214138621,10385.362365688867,1.0
200000,2,2,2,31,-2,-2,-2,-2,-2,-2,1507,0,218,4360,0,0,0,218,4360,0,0,0,0.007535,0.0,0.00109,0.0218,0.0,0.0,0.0050708333333333334,,1.0,1.0,,,1.0,-2,0,0,0,1507,198493,1741.0898215389886,1764.3191321300123,0.0
340000,1,2,1,42,0,0,0,0,0,0,76166,83909,169911,130718,131684,126223,10000,115000,5000,6000,10000,10000,0.22401764705882352,0.24679117647058824,0.49973823529411765,0.38446470588235293,0.38730588235294117,0.37124411764705884,0.3522602941176471,0.1191767271687185,0.6768249259906657,0.03825027922703836,0.04556362200419185,0.0792248639312962,0.19180808366438212,0,0,0,0,-50057,263834,34655.11019604468,43657.759905886145,0.0
150000,2,1,2,25,0,0,0,0,0,0,119788,112824,92456,80532,59866,49472,4728,3610,2377,1714,828,846,0.7985866666666667,0.75216,0.6163733333333333,0.53688,0.39910666666666667,0.32981333333333335,0.5721533333333334,0.04190597745160604,0.039045600069222114,0.02951621715591318,0.02863060835866769,0.01673673997412678,0.03116702860190716,0,0,0,0,70316,30212,28106.32543040801,1563.726798389028,0.0
100000,2,3,1,40,2,2,0,0,0,0,13278,12773,16179,17597,18499,20531,0,3950,2000,1500,2500,4800,0.13278,0.12773,0.16179,0.17597,0.18499,0.20531,0.16476166666666667,0.0,0.24414364299400457,0.11365573677331363,0.08108546407913941,0.12176708392187424,0.11213038555366636,2,4,2,2,-7253,86722,3027.203885876646,1725.2294533385023,1.0
140000,1,2,1,36,-1,-1,0,0,0,0,780,16570,17378,12568,15678,15620,16570,1220,3000,3500,332,390,0.005571428571428572,0.11835714285714286,0.12412857142857144,0.08977142857142857,0.11198571428571429,0.11157142857142857,0.09356428571428571,1.0,0.07020370583496374,0.23870146403564607,0.22324276055619338,0.021254801536491678,0.31068054639265896,0,0,0,-1,-14840,139220,6251.46520425412,6217.699467380734,0.0
140000,2,1,1,66,1,-2,-2,-2,-1,2,0,0,0,0,825,675,0,0,0,825,0,23715,0.0,0.0,0.0,0.0,0.005892857142857143,0.004821428571428571,0.0017857142857142857,,,,1.0,0.0,0.5,2,3,2,-1,-675,140000,390.19226030253344,9619.909043229047,0.0
20000,1,3,2,25,0,0,0,0,0,0,13701,14413,15781,15939,16271,16590,1241,1609,717,738,740,789,0.68505,0.72065,0.78905,0.79695,0.81355,0.8295,0.7724583333333334,0.08610282383958925,0.10195805082060706,0.04498400150574064,0.04535676971298629,0.04460518384569018,0.06460136594492269,0,0,0,0,-2889,6299,1136.370435494811,370.19544387615935,0.0
80000,2,2,1,32,-2,-2,-2,-2,-2,-2,1880,1261,1650,3176,3379,1807,1261,1650,3176,3379,1807,2241,0.0235,0.0157625,0.020625,0.0397,0.0422375,0.0225875,0.02740208333333333,1.0,1.0,1.0,1.0,1.0,1.0,-2,0,0,0,73,78120,869.8642231214401,856.3335020111421,0.0
200000,2,1,2,28,-1,-1,-1,0,-1,0,339,5322,7756,4792,3107,17423,5322,7756,0,38700,16724,6393,0.001695,0.02661,0.03878,0.02396,0.015535,0.087115,0.0322825,1.0,1.0,0.0,12.455745091728355,0.9598806175744705,3.083125141860565,0,0,0,-1,-17084,199661,5910.218769216584,13941.70009360408,0.0
20000,2,2,2,27,-1,2,-1,2,0,0,226,226,4294,2863,1583,1320,0,4294,0,0,150,0,0.0113,0.0113,0.2147,0.14315,0.07915,0.066,0.08760000000000001,0.0,1.0,0.0,0.0,0.11363636363636363,0.22272727272727272,2,4,2,-1,-1094,19774,1585.472926290449,1741.8044283634908,0.0
160000,2,2,1,49,0,0,0,0,0,0,76445,78013,19007,19392,19928,20445,4000,3000,1000,1000,1000,1000,0.47778125,0.48758125,0.11879375,0.1212,0.12455,0.12778125,0.24294791666666662,0.05127350569776832,0.15783658652075552,0.05156765676567657,0.05018065034122842,0.048911714355588165,0.0719540227362034,0,0,0,0,56000,83555,29719.577047237173,1329.1601358251257,0.0
300000,2,2,2,28,-1,-1,-1,-2,-2,-1,603,4728,0,0,0,279,4747,0,0,0,279,423,0.00201,0.01576,0.0,0.0,0.0,0.00093,0.003116666666666667,1.0040186125211505,,,,1.0,1.0020093062605753,-1,0,0,0,324,299397,1873.503883102461,1889.0303773805933,0.0
290000,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,3,0,290000,0.0,0.0,1.0
290000,2,1,2,29,0,0,0,0,0,0,98709,106341,107325,108805,105375,105710,10000,3286,3133,2822,3212,3073,0.34037586206896553,0.3666931034482759,0.37008620689655175,0.3751896551724138,0.36336206896551726,0.36451724137931035,0.36337068965517244,0.09403710704243895,0.030617283950617285,0.028794632599604797,0.026780545670225385,0.030385015608740896,0.04212291697432547,0,0,0,0,-7001,191291,3494.232376359649,2819.2669023465414,0.0
270000,1,2,1,39,-1,0,-1,-1,-1,-2,18232,24290,11452,2295,0,0,14341,14468,2295,0,0,0,0.06752592592592592,0.08996296296296297,0.042414814814814815,0.0085,0.0,0.0,0.03473395061728395,0.5904075751337999,1.2633601117708697,1.0,,,0.9512558956348899,0,0,0,1,18232,251768,10306.553185554649,7197.377216736663,0.0
150000,2,2,2,25,2,2,2,2,2,2,114074,116313,118700,115328,121084,123473,5600,5700,0,9200,4500,0,0.7604933333333334,0.77542,0.7913333333333333,0.7688533333333334,0.8072266666666666,0.8231533333333333,0.7877466666666666,0.048145951011494846,0.04802021903959562,0.0,0.0759803111889267,0.036445214743304206,0.041718339196664275,2,12,6,0,-9399,35926,3610.9929382373484,3593.698188032304,1.0
140000,2,3,1,25,-2,-2,-2,-2,-2,-2,76910,22972,28336,30281,38339,80792,1994,18002,3001,9004,45117,40158,0.5493571428571429,0.16408571428571428,0.2024,0.21629285714285715,0.27385,0.5770857142857143,0.33051190476190473,0.08680132335016542,0.6353049124788255,0.09910504937089264,0.23485223923420015,0.5584340033666699,0.32289950556015073,-2,0,0,0,-3882,63090,25743.162623630116,18836.443475348526,0.0
80000,2,2,2,22,1,2,0,0,0,0,79318,79459,79788,29069,26551,27109,2000,2201,2000,1000,1000,2000,0.991475,0.9932375,0.99735,0.3633625,0.3318875,0.3388625,0.6693625000000001,0.025170213569262134,0.027585601844888955,0.06880181636795211,0.03766336484501526,0.03688811833708362,0.03922182299284042,2,3,2,1,52209,682,28464.330612189005,547.9052533665531,0.0
140000,1,3,2,23,-1,-1,-1,-1,-1,-1,390,390,390,1434,1309,540,390,390,1434,1309,540,540,0.002785714285714286,0.002785714285714286,0.002785714285714286,0.010242857142857142,0.00935,0.003857142857142857,0.005301190476190476,1.0,1.0,1.0,1.0,1.0,1.0,-1,0,0,0,-150,139610,492.5177830968814,474.54585307077195,0.0
140000,2,2,1,27,0,0,0,0,0,0,125273,125756,111799,107375,104299,106280,6000,6000,3910,3936,3871,3841,0.8948071428571429,0.8982571428571429,0.7985642857142857,0.7669642857142858,0.7449928571428571,0.7591428571428571,0.810454761904762,0.04771144120360062,0.05366774300306801,0.036414435389988356,0.037737658079176215,0.036422657132103874,0.04239078696158742,0,0,0,0,18993,14727,9654.024770357008,1090.3415978490411,1.0
360000,2,1,2,25,0,0,0,0,0,-2,279846,169426,68810,12800,0,0,7004,1793,2757,0,0,0,0.77735,0.47062777777777776,0.19113888888888889,0.035555555555555556,0.0,0.0,0.24577870370370372,0.041339581882355717,0.026057259119314054,0.215390625,,,0.09426248866722325,0,0,0,2,279846,80154,113969.28794314137,2743.0917350075383,1.0
230000,1,1,1,47,0,0,0,0,0,0,143083,130011,83545,82638,26332,25425,6500,4579,4500,3000,1000,3000,0.6221,0.5652652173913043,0.3632391304347826,0.359295652173913,0.11448695652173912,0.11054347826086956,0.35582173913043474,0.04999576958872711,0.05480878568436172,0.05445436724025267,0.11392981923135348,0.03933136676499508,0.06250402170193801,0,0,0,0,117658,86917,49675.91851591675,1870.7592487187299,0.0
70000,1,2,2,29,0,0,3,2,0,0,61762,70242,68107,42630,12927,27184,9500,0,0,1570,15184,2000,0.8823142857142857,1.0034571428571428,0.9729571428571429,0.609,0.18467142857142857,0.38834285714285716,0.6734571428571429,0.1352467184875146,0.0,0.0,0.1214512261158815,0.5585638610947616,0.16305236113963156,3,5,2,0,34578,8238,23563.665920225572,6232.50623746178,1.0
240000,1,3,2,28,0,0,-1,-1,-2,-2,22334,13842,1425,10591,1793,1509,3851,1467,10594,1802,1516,1193,0.09305833333333334,0.057675,0.0059375,0.044129166666666664,0.007470833333333334,0.0062875,0.03575972222222223,0.2782112411501228,1.0294736842105263,1.0002832593711641,1.0050195203569436,1.0046388336646785,0.863525307750687,0,0,0,2,20825,217666,8580.928659921761,3651.5023437849063,0.0
30000,1,2,1,31,0,0,0,-1,-1,-2,13265,7206,0,2320,0,0,1632,780,2320,0,0,0,0.44216666666666665,0.2402,0.0,0.07733333333333334,0.0,0.0,0.12661666666666668,0.22647793505412156,,1.0,,,0.6132389675270608,0,0,0,2,13265,16735,5416.593902075362,992.1948733321831,0.0
110000,1,3,1,45,0,0,0,0,0,0,66820,36002,37484,38935,40633,41393,4400,3900,3900,4000,3100,1600,0.6074545454545455,0.3272909090909091,0.3407636363636364,0.35395454545454547,0.3693909090909091,0.3763,0.3958590909090909,0.12221543247597355,0.10404439227403692,0.1001669449081803,0.09844215292988458,0.07489188993308048,0.09995216250423117,0,0,0,0,25427,43180,11573.427681547071,1014.724921674178,0.0
210000,2,2,1,42,0,0,0,0,0,0,109919,92271,79445,27278,32509,41225,11488,10000,11990,17990,15000,15000,0.5234238095238095,0.43938571428571427,0.3783095238095238,0.1298952380952381,0.15480476190476192,0.19630952380952382,0.3036880952380952,0.12450282320555754,0.12587324564163888,0.4395483539848963,0.5533852164016119,0.3638568829593693,0.3214333044386148,0,0,0,0,68694,100081,34655.261982850454,2939.4502887444787,0.0
180000,1,1,1,48,-1,-1,-1,-1,-1,0,325,1260,325,1000,1100,1100,1260,325,1000,1100,0,0,0.0018055555555555555,0.007,0.0018055555555555555,0.005555555555555556,0.006111111111111111,0.006111111111111111,0.0047314814814814815,1.0,1.0,1.0,1.0,0.0,0.8,0,0,0,-1,-775,179675,416.37323000724564,572.7164801772922,0.0
150000,2,2,2,34,0,0,0,0,0,0,39883,34983,23772,20410,14818,7565,2068,1331,1029,353,208,20711,0.26588666666666666,0.23322,0.15848,0.13606666666666667,0.09878666666666666,0.05043333333333333,0.15714555555555557,0.059114427007403596,0.055990240619215884,0.050416462518373346,0.02382237818868943,0.027495042961004627,0.043367710258937375,0,0,0,0,32318,110117,12158.572702692807,8076.369894121162,0.0
360000,2,1,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-2,0,0,0,0,360000,0.0,0.0,1.0
120000,1,1,2,27,-1,-1,-1,-1,-1,-1,880,880,880,880,880,1030,880,880,880,880,1030,880,0.007333333333333333,0.007333333333333333,0.007333333333333333,0.007333333333333333,0.007333333333333333,0.008583333333333333,0.007541666666666666,1.0,1.0,1.0,1.0,1.0,1.0,-1,0,0,0,-150,119120,61.237243569579455,61.237243569579455,0.0
160000,2,3,1,36,-2,-2,-2,-2,-2,-2,170,1062,0,0,0,0,1062,0,0,0,0,0,0.0010625,0.0066375,0.0,0.0,0.0,0.0,0.0012833333333333334,1.0,,,,,1.0,-2,0,0,0,170,159830,425.1525216515441,433.5596844726225,0.0
150000,1,1,2,33,0,0,0,0,0,-2,26739,32939,34300,35100,-1200,-1200,7000,2500,1000,0,0,0,0.17826,0.21959333333333333,0.22866666666666666,0.234,-0.008,-0.008,0.1407533333333333,0.21251404110628738,0.0728862973760933,0.02849002849002849,,,0.10463012232413638,0,0,0,2,27939,123261,17531.567117630984,2752.271788904577,0.0
240000,2,2,1,49,-2,-1,2,-1,-1,-1,0,2353,2135,3305,0,5370,2421,0,3305,0,5370,4605,0.0,0.009804166666666666,0.008895833333333334,0.013770833333333333,0.0,0.022375,0.009140972222222222,1.028899277518062,0.0,1.0,,1.0,0.7572248193795155,2,2,1,-1,-5370,240000,2048.2837124448038,2268.933266243559,0.0
110000,2,1,2,27,0,0,0,0,0,0,101640,104795,104855,74737,76058,77254,5500,3900,3000,2900,3000,2800,0.924,0.9526818181818182,0.9532272727272727,0.6794272727272728,0.6914363636363636,0.7023090909090909,0.8171803030303031,0.05248342001049668,0.03719422059033904,0.040140760265999435,0.038128796444818425,0.03883294068915526,0.04135602760016177,0,0,0,0,24386,8360,15262.888840801623,1049.6030995889193,0.0
500000,1,1,2,36,-1,-1,0,-1,-1,-1,15401,23032,54759,52030,71797,93159,23128,40105,52221,71852,93218,179568,0.030802,0.046064,0.109518,0.10406,0.143594,0.186318,0.10339266666666667,1.0041681139284473,0.7323910224803228,1.0036709590620796,1.0007660487206986,1.000633325819298,0.9483258940021694,0,0,0,0,-77758,484599,29229.013036137,56011.68727685321,0.0
50000,1,2,1,56,0,0,0,0,0,0,46794,46836,48062,49242,18713,19456,1756,1982,2162,633,1007,627,0.93588,0.93672,0.96124,0.98484,0.37426,0.38912,0.7636766666666667,0.03749252711589376,0.041238400399484,0.04390560903293936,0.033826751456206915,0.0517578125,0.04164422010090481,0,0,0,0,27338,3206,14823.638398404983,689.5393873207438,0.0
200000,2,2,1,34,0,-1,-1,2,-1,-1,7026,3815,4864,1958,805,3046,6599,5748,1958,805,3100,1311,0.03513,0.019075,0.02432,0.00979,0.004025,0.01523,0.017928333333333334,1.7297509829619921,1.1817434210526316,1.0,1.0,1.0177281680892973,1.185844514420784,2,2,1,1,3980,192974,2199.784959187299,2403.5491049695656,0.0
260000,2,2,1,40,-1,-1,-1,-1,-1,-1,148,359,397,208,790,2788,360,398,208,792,2788,3675,0.0005692307692307692,0.0013807692307692308,0.001526923076923077,0.0008,0.0030384615384615385,0.010723076923076924,0.0030064102564102565,1.0027855153203342,1.0025188916876575,1.0,1.0025316455696203,1.0,1.0015672105155224,-1,0,0,0,-2640,259852,1008.2346287777794,1481.415595525667,0.0
500000,1,2,1,33,-1,-1,0,-1,0,0,680,1094,1508,1862,3676,4961,1101,1100,2103,2500,2000,2000,0.00136,0.002188,0.003016,0.003724,0.007352,0.009922,0.004593666666666667,1.006398537477148,0.7294429708222812,1.1294307196562836,0.6800870511425462,0.40314452731304173,0.7897007612822602,0,0,0,-1,-4281,499320,1665.6638816600025,572.7839616004159,0.0
10000,2,2,1,29,0,0,0,0,0,0,7170,8158,9593,10104,9923,8032,1500,2000,1000,313,356,3000,0.717,0.8158,0.9593,1.0104,0.9923,0.8032,0.883,0.18386859524393234,0.20848535390388825,0.09897070467141726,0.031542880177365715,0.044322709163346616,0.11343804863199003,0,0,0,0,-862,2830,1203.6512784025113,1034.6604757117186,1.0
400000,2,1,1,41,-1,-1,-1,0,0,0,8,1274,19143,20305,22063,20695,1274,19143,1305,2063,1695,195000,2e-05,0.003185,0.0478575,0.0507625,0.0551575,0.0517375,0.03478666666666667,1.0,1.0,0.06426988426495937,0.09350496306032724,0.08190384150761053,0.4479357377665794,0,0,0,-1,-20687,399992,10331.717353212227,77846.00757564043,0.0
150000,1,1,2,29,-1,-1,-2,-1,-1,-1,249,0,0,12877,1558,225,0,0,12877,1558,225,0,0.00166,0.0,0.0,0.08584666666666667,0.010386666666666667,0.0015,0.016565555555555556,,,1.0,1.0,1.0,1.0,-1,0,0,0,24,149751,5124.6607464949975,5147.345943946906,0.0
570000,2,1,1,39,-2,-2,-2,-2,-2,-2,2394,3872,3635,5130,7563,4889,3882,3653,5145,7573,4894,4232,0.0042,0.006792982456140351,0.00637719298245614,0.009,0.013268421052631579,0.00857719298245614,0.008035964912280702,1.0025826446280992,1.004951856946355,1.0029239766081872,1.0013222266296444,1.001022704029454,1.002560681768348,-2,0,0,0,-2495,567606,1758.9288501812687,1431.2563362305161,0.0
30000,2,3,1,43,1,2,2,2,2,2,12603,13103,13785,13911,13548,14465,1000,1200,646,0,1300,1000,0.4201,0.4367666666666667,0.4595,0.4637,0.4516,0.4821666666666667,0.4523055555555555,0.07631840036632832,0.08705114254624592,0.04643807059161814,0.0,0.08987210508123056,0.05993594371708459,2,11,6,-1,-1862,17397,650.7209591419863,476.1855380696338,0.0
50000,2,3,1,36,0,0,0,0,0,0,48032,48175,48691,49108,19809,11314,1771,2123,2675,552,1000,1000,0.96064,0.9635,0.97382,0.98216,0.39618,0.22628,0.75043,0.0367618059159315,0.043601486927768995,0.05447177649262849,0.02786612145994245,0.088386070355312,0.050217452230316685,0,0,0,0,36718,1968,17225.203032185134,804.7929961590537,0.0
50000,1,2,2,25,2,2,2,3,2,0,32233,31440,33489,18968,15611,19304,0,3041,0,3,5700,700,0.64466,0.6288,0.66978,0.37936,0.31222,0.38608,0.5034833333333334,0.0,0.09080593627758368,0.0,0.0001921721862789059,0.2952755905511811,0.07725473980300873,3,11,5,2,12929,17767,8033.103594916891,2339.3517905607955,0.0
350000,2,1,2,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-2,0,0,0,0,350000,0.0,0.0,1.0
400000,1,1,1,46,0,0,0,0,0,0,31864,34538,31648,127340,129411,128796,4237,4000,100000,5000,4183,3613,0.07966,0.086345,0.07912,0.31835,0.3235275,0.32199,0.20149875000000003,0.1226764722913892,0.1263902932254803,0.785299198994817,0.03863659194349785,0.03247771669927638,0.22109605463089216,0,0,0,0,-96932,368136,52503.71335343816,39110.11526148532,0.0
